name	length	score	pvalue	qvalue
NZ_KB903430.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_0.1, whole genome shotgun sequence	878952	0.00407515365035966	0.835435362600048	0.577420602863575
NZ_KB903431.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_1.2, whole genome shotgun sequence	801766	0.00502252061513953	0.814334222653408	0.577420602863575
NZ_KB903432.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_10.11, whole genome shotgun sequence	289290	0.00463158408488225	0.821004123211254	0.577420602863575
NZ_KB903433.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_100.101, whole genome shotgun sequence	1156	0.331316632202221	0.254554151552597	0.577420602863575
NZ_KB903434.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_11.12, whole genome shotgun sequence	276074	0.00333423704340644	0.857385398981324	0.577420602863575
NZ_KB903435.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_12.13, whole genome shotgun sequence	251784	0.00497717907770007	0.815061848168809	0.577420602863575
NZ_KB903436.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_13.14, whole genome shotgun sequence	192001	0.00375626640999403	0.845258307057967	0.577420602863575
NZ_KB903437.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_14.15, whole genome shotgun sequence	165793	0.00499777556145015	0.814819306330342	0.577420602863575
NZ_KB903438.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_15.16, whole genome shotgun sequence	165436	0.0042702150060337	0.829978171234538	0.577420602863575
NZ_KB903439.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_16.17, whole genome shotgun sequence	162761	0.00532604977872323	0.808513218530196	0.577420602863575
NZ_KB903440.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_17.18, whole genome shotgun sequence	155646	0.00676560877528382	0.779165656075673	0.577420602863575
NZ_KB903441.1 Flexithrix dorotheae DSM 6795 A3EMDRAFT_scaffold_18.19, whole genome shotgun sequence	153529	0.00759926645253159	0.764249333009944	0.577420602863575
