name	length	score	pvalue	qvalue
NZ_ATHJ01000001.1 Desulfococcus multivorans DSM 2059 ctg100, whole genome shotgun sequence	589	0.91248724409166	0.0110228401191658	0.465254274165771
NZ_ATHJ01000002.1 Desulfococcus multivorans DSM 2059 ctg101, whole genome shotgun sequence	1582	0.0124054688691389	0.885478534699247	0.526180597958498
NZ_ATHJ01000003.1 Desulfococcus multivorans DSM 2059 ctg102, whole genome shotgun sequence	7069	0.0445583399224171	0.472107688576279	0.524677739851668
NZ_ATHJ01000004.1 Desulfococcus multivorans DSM 2059 ctg103, whole genome shotgun sequence	1867	0.658979023880573	0.088412325108622	0.524677739851668
NZ_ATHJ01000005.1 Desulfococcus multivorans DSM 2059 ctg104, whole genome shotgun sequence	4485	0.00621475028350254	0.790928935241329	0.524677739851668
NZ_ATHJ01000006.1 Desulfococcus multivorans DSM 2059 ctg105, whole genome shotgun sequence	7813	0.00348645805027825	0.852170749454281	0.524677739851668
NZ_ATHJ01000007.1 Desulfococcus multivorans DSM 2059 ctg106, whole genome shotgun sequence	7117	0.0195172345529985	0.619936939121999	0.524677739851668
NZ_ATHJ01000008.1 Desulfococcus multivorans DSM 2059 ctg107, whole genome shotgun sequence	1938	0.241911717945598	0.33431657830749	0.524677739851668
NZ_ATHJ01000009.1 Desulfococcus multivorans DSM 2059 ctg108, whole genome shotgun sequence	5971	0.175681529683017	0.244603444094106	0.524677739851668
NZ_ATHJ01000010.1 Desulfococcus multivorans DSM 2059 ctg109, whole genome shotgun sequence	15320	0.00221513450251933	0.891341256366723	0.526180597958498
NZ_ATHJ01000011.1 Desulfococcus multivorans DSM 2059 ctg10, whole genome shotgun sequence	181996	0.0108985319904309	0.711375212224109	0.524677739851668
NZ_ATHJ01000012.1 Desulfococcus multivorans DSM 2059 ctg110, whole genome shotgun sequence	2662	0.0143956506861146	0.870211663411329	0.524715294339568
NZ_ATHJ01000013.1 Desulfococcus multivorans DSM 2059 ctg111, whole genome shotgun sequence	5892	0.00380694415009659	0.843439243269464	0.524677739851668
NZ_ATHJ01000014.1 Desulfococcus multivorans DSM 2059 ctg112, whole genome shotgun sequence	5333	0.0276816843051987	0.56051418869755	0.524677739851668
NZ_ATHJ01000015.1 Desulfococcus multivorans DSM 2059 ctg113, whole genome shotgun sequence	18234	0.0124863115022304	0.691850594227504	0.524677739851668
NZ_ATHJ01000016.1 Desulfococcus multivorans DSM 2059 ctg114, whole genome shotgun sequence	5085	0.00376390470166438	0.8450157652195	0.524677739851668
NZ_ATHJ01000017.1 Desulfococcus multivorans DSM 2059 ctg115, whole genome shotgun sequence	1326	0.441391971721784	0.184597600350779	0.524677739851668
NZ_ATHJ01000018.1 Desulfococcus multivorans DSM 2059 ctg116, whole genome shotgun sequence	1326	0.626206747860725	0.100290987363973	0.524677739851668
NZ_ATHJ01000019.1 Desulfococcus multivorans DSM 2059 ctg117, whole genome shotgun sequence	679	0.316237894936463	0.344329692154916	0.524677739851668
NZ_ATHJ01000020.1 Desulfococcus multivorans DSM 2059 ctg118, whole genome shotgun sequence	11524	0.0136202409321158	0.677661896677177	0.524677739851668
