name	length	score	pvalue	qvalue
NZ_KI440778.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig1, whole genome shotgun sequence	295488	0.0344509906675911	0.520009701673539	0.316752684865894
NZ_KI440779.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig10, whole genome shotgun sequence	160326	0.0505832886168167	0.450400194033471	0.316752684865894
NZ_KI440780.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig11, whole genome shotgun sequence	352305	0.0530770168075485	0.443123938879457	0.316752684865894
NZ_KI440781.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig12, whole genome shotgun sequence	43045	0.0505347037116228	0.450521464952704	0.316752684865894
NZ_KI440782.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig13, whole genome shotgun sequence	38850	0.051473774962407	0.448459859325734	0.316752684865894
NZ_KI440783.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig14, whole genome shotgun sequence	132635	0.0599927298300666	0.421537715255882	0.316752684865894
NZ_KI440784.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig15, whole genome shotgun sequence	32449	0.0428101341798059	0.479383943730293	0.316752684865894
NZ_KI440785.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig16, whole genome shotgun sequence	67658	0.106797376950867	0.324157167111327	0.316752684865894
NZ_KI440786.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig17, whole genome shotgun sequence	118853	0.0454482338807134	0.46871210283774	0.316752684865894
NZ_KI440787.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig18, whole genome shotgun sequence	250778	0.0430122976634806	0.478413776376425	0.316752684865894
NZ_KI440788.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig19, whole genome shotgun sequence	5343	0.0184831034938169	0.629638612660684	0.347633992665844
NZ_KI440789.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig2, whole genome shotgun sequence	443	0.31759230677928	0.342800397219464	0.316752684865894
NZ_KI440790.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig20, whole genome shotgun sequence	178521	0.0455600425994821	0.468105748241572	0.316752684865894
NZ_KI440791.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig21, whole genome shotgun sequence	17304	0.041233356540704	0.486296386126607	0.316752684865894
NZ_KI440792.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig22, whole genome shotgun sequence	46638	0.0306047690761663	0.541232112539413	0.316752684865894
NZ_KI440793.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig23, whole genome shotgun sequence	39910	0.0381167960805425	0.497938394373029	0.316752684865894
NZ_KI440794.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig24, whole genome shotgun sequence	67220	0.224431573276734	0.204220227989328	0.316752684865894
NZ_KI440795.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig25, whole genome shotgun sequence	61947	0.0926867641862663	0.34841135095804	0.316752684865894
NZ_KI440796.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig26, whole genome shotgun sequence	45160	0.0832394354094197	0.367814698035411	0.316752684865894
NZ_KI440797.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig27, whole genome shotgun sequence	68397	0.0765470384638991	0.382852292020374	0.316752684865894
NZ_KI440798.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig28, whole genome shotgun sequence	33292	0.103441972130466	0.329250545719137	0.316752684865894
NZ_KI440799.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig29, whole genome shotgun sequence	12417	0.152794186547192	0.266189667717681	0.316752684865894
NZ_KI440800.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig3, whole genome shotgun sequence	524	0.400985785235981	0.265163853028798	0.316752684865894
NZ_KI440801.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig30, whole genome shotgun sequence	14564	0.731690303462509	0.0400194033470774	0.316752684865894
NZ_KI440802.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig31, whole genome shotgun sequence	118530	0.0941770747521046	0.345743390734902	0.316752684865894
NZ_KI440803.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig32, whole genome shotgun sequence	29267	0.0530621503240483	0.44324520979869	0.316752684865894
NZ_KI440804.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig33, whole genome shotgun sequence	40214	0.0531957692147459	0.442638855202522	0.316752684865894
NZ_KI440805.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig34, whole genome shotgun sequence	1164	0.44849298499012	0.180890501056324	0.316752684865894
NZ_KI440806.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig35, whole genome shotgun sequence	1173	0.324016091687405	0.260493482680273	0.316752684865894
NZ_KI440807.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig36, whole genome shotgun sequence	610	0.273114896948653	0.391777557100298	0.316752684865894
NZ_KI440808.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig37, whole genome shotgun sequence	68802	0.0337663911033406	0.522920203735144	0.316752684865894
NZ_KI440809.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig38, whole genome shotgun sequence	867	0.292202274947393	0.3693545183714	0.316752684865894
NZ_KI440810.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig39, whole genome shotgun sequence	46217	0.0200636557117147	0.614964831433422	0.346061821333302
NZ_KI440811.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig4, whole genome shotgun sequence	241509	0.0401244939400205	0.490662139219015	0.316752684865894
NZ_KI440812.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig40, whole genome shotgun sequence	48433	0.093834378844558	0.34634974533107	0.316752684865894
NZ_KI440813.1 Coprobacter fastidiosus NSB1 = JCM 33896 strain NSB1 scaffoldcontig41, whole genome shotgun sequence	450	0.446850694210639	0.229493545183714	0.316752684865894
