name	length	score	pvalue	qvalue
NZ_AVCN01000001.1 Saccharopolyspora erythraea D scaffold00001, whole genome shotgun sequence	152774	0.00760207615162737	0.764249333009944	0.874934455216732
NZ_AVCN01000002.1 Saccharopolyspora erythraea D scaffold00002, whole genome shotgun sequence	145073	0.0175071769982726	0.639219015280136	0.874934455216732
NZ_AVCN01000003.1 Saccharopolyspora erythraea D scaffold00003, whole genome shotgun sequence	102126	0.0133606219354225	0.680451127819549	0.874934455216732
NZ_AVCN01000004.1 Saccharopolyspora erythraea D scaffold00004, whole genome shotgun sequence	101754	0.00633432822737715	0.788867329614358	0.874934455216732
NZ_AVCN01000005.1 Saccharopolyspora erythraea D scaffold00005, whole genome shotgun sequence	98854	0.0220158631538052	0.599563424690759	0.874934455216732
NZ_AVCN01000006.1 Saccharopolyspora erythraea D scaffold00006, whole genome shotgun sequence	94087	0.00736726369579578	0.767766189667718	0.874934455216732
NZ_AVCN01000007.1 Saccharopolyspora erythraea D scaffold00007, whole genome shotgun sequence	91724	0.0131911255183089	0.68287654620422	0.874934455216732
NZ_AVCN01000008.1 Saccharopolyspora erythraea D scaffold00008, whole genome shotgun sequence	91193	0.014762341702058	0.66723259762309	0.874934455216732
NZ_AVCN01000009.1 Saccharopolyspora erythraea D scaffold00009, whole genome shotgun sequence	90743	0.0103530862705506	0.720470531166626	0.874934455216732
NZ_AVCN01000010.1 Saccharopolyspora erythraea D scaffold00010, whole genome shotgun sequence	90604	0.0159504464766679	0.65328644191123	0.874934455216732
NZ_AVCN01000011.1 Saccharopolyspora erythraea D scaffold00011, whole genome shotgun sequence	90047	0.00955262119043377	0.73114237205918	0.874934455216732
NZ_AVCN01000012.1 Saccharopolyspora erythraea D scaffold00012, whole genome shotgun sequence	86082	0.0139773823866521	0.674993936454038	0.874934455216732
NZ_AVCN01000013.1 Saccharopolyspora erythraea D scaffold00013, whole genome shotgun sequence	84509	0.0062147731864273	0.790928935241329	0.874934455216732
NZ_AVCN01000014.1 Saccharopolyspora erythraea D scaffold00014, whole genome shotgun sequence	84091	0.0151220015681617	0.662745573611448	0.874934455216732
NZ_AVCN01000015.1 Saccharopolyspora erythraea D scaffold00015, whole genome shotgun sequence	77567	0.0174418980939763	0.639825369876304	0.874934455216732
NZ_AVCN01000016.1 Saccharopolyspora erythraea D scaffold00016, whole genome shotgun sequence	76798	0.0284259382803459	0.555178268251273	0.874934455216732
NZ_AVCN01000017.1 Saccharopolyspora erythraea D scaffold00017, whole genome shotgun sequence	74607	0.00463547271570123	0.82088285229202	0.874934455216732
NZ_AVCN01000018.1 Saccharopolyspora erythraea D scaffold00018, whole genome shotgun sequence	74302	0.00485202328127702	0.818214892068882	0.874934455216732
NZ_AVCN01000019.1 Saccharopolyspora erythraea D scaffold00019, whole genome shotgun sequence	71060	0.0344420099535787	0.520009701673539	0.874934455216732
NZ_AVCN01000020.1 Saccharopolyspora erythraea D scaffold00020, whole genome shotgun sequence	66071	0.0144724844021404	0.669900557846228	0.874934455216732
NZ_AVCN01000021.1 Saccharopolyspora erythraea D scaffold00021, whole genome shotgun sequence	64999	0.0110846018089243	0.709434877516372	0.874934455216732
NZ_AVCN01000022.1 Saccharopolyspora erythraea D scaffold00022, whole genome shotgun sequence	64882	0.0150625364669786	0.66383701188455	0.874934455216732
NZ_AVCN01000023.1 Saccharopolyspora erythraea D scaffold00023, whole genome shotgun sequence	61046	0.0213819213830447	0.604535532379335	0.874934455216732
NZ_AVCN01000024.1 Saccharopolyspora erythraea D scaffold00024, whole genome shotgun sequence	59866	0.0140983730498671	0.67402376910017	0.874934455216732
NZ_AVCN01000025.1 Saccharopolyspora erythraea D scaffold00025, whole genome shotgun sequence	58154	0.0139166529214766	0.675479020130973	0.874934455216732
NZ_AVCN01000026.1 Saccharopolyspora erythraea D scaffold00026, whole genome shotgun sequence	58066	0.0169195327831755	0.645161290322581	0.874934455216732
NZ_AVCN01000027.1 Saccharopolyspora erythraea D scaffold00027, whole genome shotgun sequence	56082	0.0179082308859446	0.635217074945428	0.874934455216732
NZ_AVCN01000028.1 Saccharopolyspora erythraea D scaffold00028, whole genome shotgun sequence	54306	0.0326526287450705	0.529590104292991	0.874934455216732
NZ_AVCN01000029.1 Saccharopolyspora erythraea D scaffold00029, whole genome shotgun sequence	53745	0.00954884752467014	0.731263642978414	0.874934455216732
NZ_AVCN01000030.1 Saccharopolyspora erythraea D scaffold00030, whole genome shotgun sequence	52672	0.0121212965288515	0.696580160077613	0.874934455216732
NZ_AVCN01000031.1 Saccharopolyspora erythraea D scaffold00031, whole genome shotgun sequence	52579	0.170110055792423	0.24981809362115	0.874934455216732
NZ_AVCN01000032.1 Saccharopolyspora erythraea D scaffold00032, whole genome shotgun sequence	51306	0.0410136784207116	0.487024011642008	0.874934455216732
NZ_AVCN01000033.1 Saccharopolyspora erythraea D scaffold00033, whole genome shotgun sequence	50883	0.00589628440825863	0.796871210283774	0.874934455216732
NZ_AVCN01000034.1 Saccharopolyspora erythraea D scaffold00034, whole genome shotgun sequence	50880	0.0170575502216426	0.643706039291778	0.874934455216732
NZ_AVCN01000035.1 Saccharopolyspora erythraea D scaffold00035, whole genome shotgun sequence	50152	0.00796544524056473	0.758307057967499	0.874934455216732
NZ_AVCN01000036.1 Saccharopolyspora erythraea D scaffold00036, whole genome shotgun sequence	49858	0.0166680072262725	0.647465437788018	0.874934455216732
NZ_AVCN01000037.1 Saccharopolyspora erythraea D scaffold00037, whole genome shotgun sequence	49761	0.0102794742214874	0.721076885762794	0.874934455216732
NZ_AVCN01000038.1 Saccharopolyspora erythraea D scaffold00038, whole genome shotgun sequence	48807	0.0453450952880999	0.469318457433907	0.874934455216732
NZ_AVCN01000039.1 Saccharopolyspora erythraea D scaffold00039, whole genome shotgun sequence	48092	0.0174148074197892	0.640310453553238	0.874934455216732
NZ_AVCN01000040.1 Saccharopolyspora erythraea D scaffold00040, whole genome shotgun sequence	48064	0.0170509262346271	0.643827310211011	0.874934455216732
NZ_AVCN01000041.1 Saccharopolyspora erythraea D scaffold00041, whole genome shotgun sequence	47490	0.00352827808911384	0.851200582100412	0.874934455216732
NZ_AVCN01000042.1 Saccharopolyspora erythraea D scaffold00042, whole genome shotgun sequence	47087	0.0216739911141297	0.60162503031773	0.874934455216732
NZ_AVCN01000043.1 Saccharopolyspora erythraea D scaffold00043, whole genome shotgun sequence	45940	0.0248589842445562	0.576158137278681	0.874934455216732
NZ_AVCN01000044.1 Saccharopolyspora erythraea D scaffold00044, whole genome shotgun sequence	45368	0.0115473894486893	0.70361387339316	0.874934455216732
NZ_AVCN01000045.1 Saccharopolyspora erythraea D scaffold00045, whole genome shotgun sequence	44779	0.0462050343998422	0.465922871695367	0.874934455216732
NZ_AVCN01000046.1 Saccharopolyspora erythraea D scaffold00046, whole genome shotgun sequence	43895	0.0237382895707529	0.584889643463497	0.874934455216732
NZ_AVCN01000047.1 Saccharopolyspora erythraea D scaffold00047, whole genome shotgun sequence	43207	0.00218310150166321	0.892190152801358	0.874934455216732
NZ_AVCN01000048.1 Saccharopolyspora erythraea D scaffold00048, whole genome shotgun sequence	43126	0.0138471012629894	0.675964103807907	0.874934455216732
NZ_AVCN01000049.1 Saccharopolyspora erythraea D scaffold00049, whole genome shotgun sequence	42886	0.018039458349658	0.633761823914625	0.874934455216732
NZ_AVCN01000050.1 Saccharopolyspora erythraea D scaffold00050, whole genome shotgun sequence	42605	0.00995098407091553	0.725442638855203	0.874934455216732
NZ_AVCN01000051.1 Saccharopolyspora erythraea D scaffold00051, whole genome shotgun sequence	42057	0.00455031443062882	0.822095561484356	0.874934455216732
NZ_AVCN01000052.1 Saccharopolyspora erythraea D scaffold00052, whole genome shotgun sequence	42037	0.0272660620276292	0.563182148920689	0.874934455216732
NZ_AVCN01000053.1 Saccharopolyspora erythraea D scaffold00053, whole genome shotgun sequence	41193	0.00812115723819571	0.755154014067427	0.874934455216732
NZ_AVCN01000054.1 Saccharopolyspora erythraea D scaffold00054, whole genome shotgun sequence	41110	0.00691075908599773	0.776376424933301	0.874934455216732
NZ_AVCN01000055.1 Saccharopolyspora erythraea D scaffold00055, whole genome shotgun sequence	40410	0.00461303422842064	0.821125394130487	0.874934455216732
NZ_AVCN01000056.1 Saccharopolyspora erythraea D scaffold00056, whole genome shotgun sequence	40355	0.013782620712627	0.676206645646374	0.874934455216732
NZ_AVCN01000057.1 Saccharopolyspora erythraea D scaffold00057, whole genome shotgun sequence	40045	0.0210109566406039	0.60671840892554	0.874934455216732
NZ_AVCN01000058.1 Saccharopolyspora erythraea D scaffold00058, whole genome shotgun sequence	39865	0.00611263285863448	0.793475624545234	0.874934455216732
NZ_AVCN01000059.1 Saccharopolyspora erythraea D scaffold00059, whole genome shotgun sequence	39454	0.00584773021396574	0.798205190395343	0.874934455216732
NZ_AVCN01000060.1 Saccharopolyspora erythraea D scaffold00060, whole genome shotgun sequence	39126	0.0160012869647621	0.652801358234295	0.874934455216732
NZ_AVCN01000061.1 Saccharopolyspora erythraea D scaffold00061, whole genome shotgun sequence	38851	0.0183962924935057	0.630366238176085	0.874934455216732
NZ_AVCN01000062.1 Saccharopolyspora erythraea D scaffold00062, whole genome shotgun sequence	38231	0.0225483929371264	0.59653165170992	0.874934455216732
NZ_AVCN01000063.1 Saccharopolyspora erythraea D scaffold00063, whole genome shotgun sequence	38194	0.00408301012457272	0.835435362600048	0.874934455216732
